SiteID,Longitude,Latitude
BIM010,118.762392,-8.319332
BIM011,118.596937,-8.428898
BIM012,118.305368,-8.37718
BIM013,118.555149,-8.766282
BIM015,118.552924,-8.565741
BIM016,118.673116,-8.756245
BIM017,118.728026,-8.711526
BIM019,118.672907,-8.694373
BIM021,118.748062,-8.638094
BIM022,118.71811,-8.573426
BIM025,118.700929,-8.613613
BIM026,118.65649,-8.579545
BIM029,118.696797,-8.518155
BIM031,118.687357,-8.384495
BIM033,118.714642,-8.543877
BIM033,118.70277,-8.54244
BIM034,118.987099,-8.567225
BIM036,118.920585,-8.317915
BIM037,118.980747,-8.334969
BIM038,118.799576,-8.704188
BIM039,118.652063,-8.494438
BIM040,118.572389,-8.506369
BIM041,118.605616,-8.506865
BIM047,118.239502,-8.339267
BIM048,118.647786,-8.533385
BIM049,119.001392,-8.575819
BIM051,119.002459,-8.531424
BIM052,118.943916,-8.564162
BIM053,118.759191,-8.531856
BIM054,118.886735,-8.508025
BIM055,118.863143,-8.559576
BIM057,118.696895,-8.61917
BIM065,118.682363,-8.454999
BIM068,118.573999,-8.75212
BIM075,119.077105,-8.653274
BIM077,118.693019,-8.540759
BIM079,118.624875,-8.497283
BIM080,118.634544,-8.551896
BIM081,118.679042,-8.580655
BIM086,118.630786,-8.508206
BIM087,118.650161,-8.513268
BIM088,118.6372,-8.496962
BIM089,118.984472,-8.569814
BIM090,118.840061,-8.51321
BIM091,119.01969,-8.528834
BIM092,118.666412,-8.741323
BIM093,118.834791,-8.694018
BIM094,118.793877,-8.766817
BIM096,118.66566,-8.562198
BIM097,118.680292,-8.596766
BIM098,118.713348,-8.609247
BIM099,118.697598,-8.559639
BIM100,118.811138,-8.544314
BIM101,119.022022,-8.594708
BIM102,118.884953,-8.57286
BIM104,118.96533,-8.563368
BIM105,118.98181,-8.565332
BIM108,118.79876,-8.392615
BIM109,118.777715,-8.59906
BIM110,118.684337,-8.587051
BIM111,118.934903,-8.297605
BIM112,119.002902,-8.620598
BIM113,118.702775,-8.59726
BIM114,119.013187,-8.570458
BIM115,118.671371,-8.571963
BIM116,118.660893,-8.588035
BIM117,118.726893,-8.556424
BIM118,118.779591,-8.329699
BIM119,118.903476,-8.573761
BIM120,118.89197,-8.320928
BIM121,118.933071,-8.302656
BIM122,118.292532,-8.372324
BIM124,118.690386,-8.668671
BIM125,118.590302,-8.51128
BIM126,118.64786,-8.698519
BIM127,119.024494,-8.454217
BIM128,118.982624,-8.601816
BIM130,118.686739,-8.557826
BIM140,118.740129,-8.534698
BIM142,119.014006,-8.614564
BIM143,118.640786,-8.764132
BIM145,118.692117,-8.660462
BIM146,118.726289,-8.537286
BIM147,119.025039,-8.522076
BIM148,118.655698,-8.568998
BIM149,118.545257,-8.484686
BIM150,118.914938,-8.378656
BIM156,117.90719,-8.094495
BIM160,119.012709,-8.597603
BIM161,118.970372,-8.579273
BIM162,118.556897,-8.539359
BIM163,118.5205,-8.444677
BIM164,118.990946,-8.57184
BIM165,118.976449,-8.563795
BIM166,118.985915,-8.55885
BIM167,118.712709,-8.582934
BIM168,118.657976,-8.314425
BIM169,118.276257,-8.367686
BIM170,118.692394,-8.589471
BIM171,118.781372,-8.36783
BIM172,118.578277,-8.452219
BIM181,118.616487,-8.430331
BIM183,118.739233,-8.631865
BIM187,118.51675,-8.478137
BIM189,118.623558,-8.506693
BIM190,118.303782,-8.408696
BIM191,119.117878,-8.681678
BIM192,118.615626,-8.505898
BIM900,119.011319,-8.580252
BIM901,118.772008,-8.686132
BIM902,118.572377,-8.518726
BIM903,117.869866,-8.105694
BIM904,118.915074,-8.355422
BJW001,121.264407,-8.566852
BJW002,120.857695,-8.845159
BJW003,121.026429,-8.823151
BJW004,121.165845,-8.766143
BJW005,121.026087,-8.427312
BJW006,120.996857,-8.896569
BJW007,121.036024,-8.710717
BJW008,121.21426,-8.890617
BJW009,121.393193,-8.78674
BJW010,120.956509,-8.836757
BJW011,121.291588,-8.901273
BJW012,121.336342,-8.723714
BJW013,120.971988,-8.807539
BJW014,121.322462,-8.739889
BJW015,120.99451,-8.684807
BJW016,120.951235,-8.544136
BJW017,121.221671,-8.773531
BJW018,120.957369,-8.772556
BJW019,120.973531,-8.786133
BJW020,121.32204,-8.519452
BJW021,121.062995,-8.861348
BJW022,121.322185,-8.621939
BJW023,121.134743,-8.899177
BJW025,121.05762,-8.815303
BJW027,120.959871,-8.943466
BJW028,121.025056,-8.860128
BJW029,121.28496,-8.513805
BJW030,121.026758,-8.42018
BJW032,120.973039,-8.78976
BJW033,120.984431,-8.785808
BJW034,121.158971,-8.754619
BJW035,120.832857,-8.828155
BJW036,120.989978,-8.782675
BJW037,121.206147,-8.857414
BJW038,121.30282,-8.84785
BJW039,121.258872,-8.760047
BJW040,121.186791,-8.734605
BJW041,121.127662,-8.786302
BJW042,121.114088,-8.866052
BJW043,121.215465,-8.806512
BJW044,121.224255,-8.655534
BJW045,121.324725,-8.575174
BJW046,121.293106,-8.570431
BJW047,120.913747,-8.916249
BJW049,121.049628,-8.491731
BJW050,121.057598,-8.947184
BJW051,120.994855,-8.740363
BJW052,120.953382,-8.685665
BJW053,121.054205,-8.831264
BJW054,121.034953,-8.705348
BJW055,121.220009,-8.470768
BJW056,121.274477,-8.573476
BJW057,121.045019,-8.716096
BJW059,121.207238,-8.773699
BJW061,120.957326,-8.760201
BJW062,120.988397,-8.77303
BJW063,121.00038,-8.812935
BJW064,121.042083,-8.724817
BJW066,121.273866,-8.534894
BJW068,121.145977,-8.768844
BJW069,120.98,-8.780533
BJW070,120.974046,-8.79469
BJW071,121.186213,-8.761166
BJW072,120.966894,-8.781154
BJW073,121.278771,-8.561192
BJW074,121.282802,-8.575919
BJW075,121.271926,-8.563543
BJW077,121.359199,-8.636803
BJW079,120.970271,-8.783728
BJW080,121.175655,-8.761637
BJW083,120.986377,-8.766175
BJW084,121.227153,-8.830082
BJW085,121.157516,-8.812027
BJW086,121.134592,-8.444778
BJW087,121.062145,-8.61615
BJW088,121.07971,-8.81481
BJW089,121.277309,-8.569869
BJW091,121.247663,-8.573972
BJW092,121.083719,-8.71158
BJW094,121.243683,-8.762279
BJW098,121.268317,-8.554503
BJW100,120.97591,-8.787671
BJW101,120.981522,-8.833546
BJW102,120.955334,-8.783382
BJW104,120.988361,-8.793852
BJW111,120.975028,-8.782217
BJW113,121.335765,-8.579144
BJW117,121.063133,-8.873864
BJW118,120.880033,-8.873818
BJW124,121.251539,-8.4925
BJW127,121.012769,-8.853473
BJW142,121.362928,-8.875734
BJW148,121.105502,-8.85372
BJW155,121.07034,-8.52295
BJW156,121.16616,-8.879209
BJW169,120.97005,-8.787815
BLI001,115.330422,-8.254461
BLI002,115.408778,-8.204261
BLI006,115.243476,-8.225157
BLI007,115.277389,-8.221028
BLI008,115.331514,-8.460793
BLI010,115.352666,-8.392917
BLI011,115.331686,-8.432328
BLI012,115.335423,-8.319284
BLI013,115.343444,-8.340407
BLI014,115.397778,-8.291913
BLI015,115.38366,-8.451728
BLI016,115.352362,-8.458482
BLI017,115.329248,-8.20725
BLI019,115.291864,-8.245239
BLI022,115.33363,-8.351225
BLI023,115.306047,-8.204827
BLI024,115.34618,-8.272104
BLI025,115.353493,-8.304461
BLI026,115.243102,-8.242402
BLI027,115.337401,-8.260621
BLI028,115.352342,-8.453608
BLI029,115.357629,-8.454252
BLI030,115.358459,-8.444448
BLI034,115.323111,-8.291477
BLI035,115.28887,-8.276557
BLI036,115.373463,-8.446764
BLI037,115.361657,-8.422887
BLI038,115.397545,-8.419951
BLI039,115.385058,-8.430487
BLI040,115.346709,-8.408179
BLI042,115.380477,-8.377258
BLI043,115.3655,-8.353715
BLI044,115.394364,-8.445309
BLI045,115.359603,-8.434153
BLI047,115.394398,-8.434119
BLI048,115.360645,-8.458929
BLI049,115.353119,-8.45783
BLI051,115.35413,-8.473372
BLI052,115.35641,-8.381957
BLI053,115.349485,-8.497443
BLI054,115.302226,-8.311867
BLI055,115.358309,-8.439059
BLI060,115.394138,-8.310181
BLI061,115.367414,-8.338202
BLI065,115.363623,-8.391578
BLI070,115.384118,-8.406679
BLI073,115.35675,-8.451672
BLI074,115.345734,-8.42206
BLI075,115.423678,-8.25895
BLI075,115.41438,-8.27504
BLI076,115.343486,-8.443759
BLI077,115.263109,-8.302063
BLI078,115.335232,-8.411414
BLI080,115.351663,-8.502388
BLI082,115.326784,-8.232114
BLI086,115.40842,-8.230274
BLI087,115.366748,-8.463053
BLI088,115.399993,-8.248243
BLI089,115.356202,-8.177199
BLI090,115.410589,-8.409164
BLI098,115.38577,-8.283649
BLI101,115.361055,-8.280805
BLI108,115.31153,-8.2758
BLI129,115.385154,-8.207525
BLI130,115.396694,-8.376279
BLI132,115.411981,-8.219439
BLI538,115.297235,-8.320299
BLI540,115.348689,-8.363768
BLI541,115.348316,-8.487171
BLI543,115.349797,-8.468538
BLI544,115.337288,-8.475697
BMA001,118.721978,-8.456008
BMA002,118.755877,-8.470494
BMA005,118.747567,-8.462629
BMA007,118.724421,-8.461979
BMA008,118.722514,-8.444822
BMA010,118.724281,-8.453132
BMA012,118.733081,-8.446679
BMA014,118.765164,-8.432212
BMA015,118.75584,-8.4377
BMA016,118.748182,-8.473071
BMA018,118.741041,-8.456026
BMA019,118.735263,-8.454467
BMA020,118.720042,-8.456788
BMA023,118.741932,-8.472992
BMA024,118.734732,-8.442312
BMA025,118.732045,-8.461275
BMA027,118.781361,-8.447789
BMA045,118.759294,-8.466599
BMA057,118.750369,-8.462978
BMA064,118.770743,-8.485942
BMA067,118.756042,-8.476816
BMA076,118.722673,-8.448712
BMA078,118.726992,-8.451839
BMA079,118.74333,-8.480864
BMA086,118.797993,-8.512557
BMA089,118.804408,-8.492017
BMA090,118.751919,-8.454079
BMA091,118.728581,-8.444943
BMA092,118.730533,-8.452109
BMA093,118.768391,-8.478628
BMA094,118.732559,-8.47305
BMA095,118.72694,-8.454811
BMA097,118.732248,-8.456877
BMA099,118.744696,-8.462425
BMA100,118.754292,-8.460571
BMA115,118.76465,-8.459228
BMA122,118.712711,-8.489128
BMA123,118.710897,-8.473659
BMA126,118.749466,-8.442696
BMA130,118.763357,-8.474717
BMA139,118.787793,-8.494966
BMA180,118.715832,-8.375921
BMA182,118.733499,-8.453064
BMA185,118.703707,-8.406071
BMA186,118.741131,-8.465599
COG014,115.135032,-8.843676
COG020,115.104666,-8.811159
COG079,124.898277,-9.604234
COG114,116.766766,-8.982509
COG114,116.76837,-8.9783994
COG115,120.492333,-8.312363
COG123,121.821755,-10.506741
COG124,115.185473,-8.844825
COG156,123.288326,-8.376404
COG204,123.752049,-8.192514
COG229,115.526956,-8.720206
COG240,123.657542,-10.175887
COG248,123.600505,-10.216683
COG252,122.226642,-8.651899
COG255,116.116796,-8.628947
COG256,123.083845,-8.322266
COG359,124.685231,-9.792264
COG370,120.464746,-8.621053
COG376,115.102395,-8.640052
COG395,115.172323,-8.630881
COG397,119.717124,-8.652191
COG403,123.714193,-10.149419
COG407,123.676903,-10.166095
COG456,116.763735,-8.986204
COG501,117.447482,-8.5326
COG503,115.270275,-8.162493
COG504,115.4872,-8.684333
COG505,119.253524,-9.718905
