SiteID,Longitude,Latitude
FFK011,132.32949,-2.94186
FFK012,132.30727,-2.92939
FFK013,132.20815,-2.70387
FFK015,132.30001,-2.92853
FFK016,132.85453,-3.46931
FFK017,132.29501,-2.93104
FFK018,132.31801,-2.93528
FFK019,132.30687,-2.93199
FFK020,132.29022,-2.92949
FFK022,132.27259,-2.92827
FFK023,132.30569,-2.92764
FFK026,132.31792,-2.93154
FFK027,132.30011,-2.92286
FFK029,132.30132,-2.91971
FFK032,132.30524,-2.93081
FFK033,132.30994,-2.92298
FFK034,132.29743,-2.92991
FFK036,132.30241,-2.92248
FFK037,132.32122,-2.93791
FFK038,132.28375,-2.92773
FFK039,132.29633,-2.91471
FFK040,132.31406,-2.93391
FFK044,132.35124,-2.96006
FFK045,132.23894,-2.92035
FFK050,132.35097,-2.93233
FFK075,132.17667,-2.92926
FFK077,132.28955,-2.91361
FFk106,132.93381,-2.64466
FFK148,132.9493,-2.9087
FFK158,132.98865,-2.89425
FFK159,132.99269,-2.86541
FFK360,132.71955,-3.48129
JAP001,140.10673,-2.54401
JAP003,140.66947,-2.60558
JAP005,140.704668,-2.541853
JAP007,140.71411,-2.53056
JAP008,140.63556,-2.59694
JAP009,140.47767,-2.54925
JAP010,140.71469,-2.5537
JAP011,140.70624,-2.57507
JAP012,140.72042,-2.519426667
JAP013,140.67947,-2.60385
JAP014,140.69806,-2.54389
JAP015,140.65756,-2.61089
JAP016,140.69007,-2.56797
JAP017,140.60461,-2.59291
JAP018,140.708,-2.53709
JAP020,140.52632,-2.59494
JAP022,140.49641,-2.55679
JAP023,140.16485,-2.59783
JAP024,140.52446,-2.56513
JAP025,140.66586,-2.61083
JAP026,140.53328,-2.57156
JAP027,140.11821,-2.55222
JAP028,140.51083,-2.56875
JAP029,140.70625,-2.5608
JAP030,140.77778,-2.64302
JAP031,140.17164,-2.59181
JAP032,140.14548,-2.35816
JAP034,140.70422,-2.51417
JAP036,140.67572,-2.59197
JAP037,140.77263,-2.66933
JAP038,140.7132,-2.5474
JAP039,140.63009,-2.6065
JAP040,140.41746,-2.52439
JAP041,140.68889,-2.62139
JAP043,140.6516,-2.58641
JAP045,140.14069,-2.55014
JAP047,140.71517,-2.56075
JAP050,140.51298,-2.57029
JAP051,140.70975,-2.5500278
JAP052,140.7222194,-2.5330611
JAP054,140.73705,-2.52706
JAP055,140.7075,-2.5089611
JAP056,140.7066694,-2.5308306
JAP057,140.70544,-2.55421
JAP058,140.70448,-2.5402
JAP059,140.707937,-2.573625
JAP060,140.68461,-2.58828
JAP061,140.64486,-2.60839
JAP062,140.57564,-2.58761
JAP063,140.373,-2.44401
JAP064,140.37086,-2.49653
JAP066,140.24965,-2.64107
JAP067,140.7169,-2.54905
JAP069,140.69747,-2.56639
JAP070,140.23619,-2.65915
JAP071,140.50424,-2.57628
JAP074,140.5091,-2.55262
JAP075,140.67458,-2.60351
JAP077,140.67082,-2.609675
JAP079,140.58934,-2.6855
JAP080,140.68173,-2.60794
JAP083,140.6598,-2.60167
JAP084,140.70366,-2.56717
JAP085,140.51583,-2.56217
JAP089,140.45851,-2.53382
JAP090,140.5491,-2.57023
JAP093,140.66797,-2.59389
JAP094,140.67491,-2.62191
JAP095,140.72966,-2.51005
JAP096,140.67886,-2.61288
JAP098,140.64116,-2.58995
JAP106,140.10717,-2.55408
JAP109,140.70371,-2.53295
JAP110,139.38337,-3.76991
JAP114,140.70258,-2.54371
JAP115,139.93858,-2.51125
JAP116,140.86606,-2.61912
JAP117,140.68155,-2.59495
JAP119,140.53706,-2.57251
JAP120,140.70093,-2.56384
JAP121,140.49199,-2.56991
JAP122,140.52225,-2.56858
JAP125,140.6283,-2.59565
JAP126,140.69157,-2.54629
JAP127,140.71123,-2.56367
JAP128,140.23584,-2.59185
JAP130,140.63028,-2.57939
JAP131,140.68829,-2.59237
JAP132,140.68994,-2.56156
JAP133,140.64525,-2.58182
JAP134,140.6732,-2.59648
JAP135,140.68271,-2.61791
JAP136,140.66708,-2.6135
JAP137,140.6713817,-2.6141183
JAP138,140.70154,-2.5694
JAP140,140.69411,-2.57217
JAP141,140.70447,-2.55002
JAP142,140.70757,-2.55706
JAP143,140.72782,-2.52098
JAP144,140.73668,-2.5197
JAP145,140.50081,-2.56417
JAP146,140.705711,-2.53486
JAP147,140.50554,-2.55843
JAP149,140.68301,-2.61369
JAP153,140.71619,-2.55678
JAP154,140.71095,-2.53893
JAP155,140.50051,-2.56306
JAP156,135.33179,-3.43682
JAP157,140.51982,-2.56619
JAP158,140.66584,-2.61172
JAP159,140.70125,-2.56763
JAP160,140.70975,-2.56645
JAP161,140.71797,-2.55759
JAP165,140.73032,-2.51693
JAP168,140.7195,-2.50476
JAP169,140.704707,-2.56889
JAP171,140.63255,-2.58982
JAP174,140.66997,-2.58838
JAP176,140.64589,-2.59622
JAP177,140.65609,-2.58314
JAP178,140.67651,-2.61013
JAP180,140.65151,-2.60471
JAP181,140.4773,-2.58751
JAP182,140.65546,-2.60646
JAP184,140.69934,-2.55328
JAP185,140.67361,-2.61689
JAP186,140.7036889,-2.5363806
JAP187,140.115,-2.81458
JAP188,140.71287,-2.51297
JAP189,140.73604,-2.52345
JAP190,140.67275,-2.59301
JAP191,140.52519,-2.57456
JAP192,140.49152,-2.56321
JAP193,140.69937,-2.57034
JAP194,140.72183,-2.52872
JAP195,140.64085,-2.58825
JAP196,140.68712,-2.61991
JAP197,140.69096,-2.57745
JAP198,140.63968,-2.59544
JAP199,140.71249,-2.55875
JAP200,140.71603,-2.52975
JAP201,140.69392,-2.56733
JAP202,140.700948,-2.543599
JAP203,140.66693,-2.60545
JAP204,140.70686,-2.57093
JAP205,140.50661,-2.56501
JAP206,140.50954,-2.56479
JAP211,140.52273,-2.576373
JAP212,140.63337,-2.60094
JAP213,140.19485,-2.59895
JAP214,140.723999,-2.524939
JAP215,140.6423,-2.58349
JAP217,140.50079,-2.55408
JAP220,140.6803,-2.61732
JAP222,140.67303,-2.59364
JAP223,140.7199553,-2.5313369
JAP225,140.54305,-2.57903
JAP227,140.6515,-2.59571
JAP230,140.472798,-2.549453
JAP239,140.6871,-2.57581
JAP243,140.7184111,-2.5270694
JAP245,140.73329,-2.52349
JAP250,140.63933,-2.59347
JAP255,140.70715,-2.568699
JAP256,140.5249,-2.55695
JAP258,140.7172694,-2.5599306
JAP259,140.67332,-2.60447
JAP260,140.67719,-2.60156
JAP262,140.9958805,-2.6076805
