SiteID,Longitude,Latitude
BDG785,107.5986,-6.8955
BDG786,107.6169,-6.893
BDG788,107.486,-6.73836
BDG789,107.4098,-7.0205
BDG791,107.363,-6.91944
BDG792,107.40025,-6.947083
BDG793,107.3792,-7.1476
BDG794,107.591,-7.2057
BDG795,107.5866,-6.8525
BDG796,107.7369,-7.101
BDG797,107.4664,-6.8472
BDG798,107.6126,-6.8911
BDG799,107.5925,-7.0998
BDG800,107.6165,-6.89
BDG801,107.444,-6.8689
BDG802,107.7664,-7.1039
BDG803,107.6637,-6.8803
BDG804,107.7427,-6.9399
BDG805,107.6244,-6.8535
BDG806,107.326121,-7.047229
BDG807,107.488,-7.0353
BDG808,107.502,-6.9347
BDG809,107.4025,-6.9941
BDG811,107.6048,-6.814
BDG813,107.5785,-7.2218
BDG814,107.5821,-6.9454
BDG815,107.59598,-6.94277
BDG816,107.6041,-6.8879
BDG818,107.6495,-6.9247
BDG820,107.6263,-6.9173
BDG821,107.6112,-6.9413
BDG822,107.6404,-6.9547
BDG823,107.669,-6.932
BDG824,107.6318,-6.819
BDG825,107.77158,-7.04244
BDG826,107.6552,-6.9126
BDG827,107.6839,-6.9135
BDG828,107.6442,-6.9079
BDG830,107.5553,-6.9737
BDG833,107.6159,-6.9517
BDG835,107.7264,-6.9079
BDG837,107.5845,-6.9713
BDG838,107.5662,-6.9409
BDG839,107.6337,-6.8632
BDG840,107.5974,-6.9149
BDG841,107.46986,-7.030722
BDG842,107.5795,-6.9086
BDG844,107.4633,-6.8694
BDG845,107.6446,-6.9429
BDG847,107.251,-7.04075
BDG848,107.247361,-7.014333
BDG849,107.325,-6.927
BDG850,107.314,-6.96542
BDG851,107.7156,-6.9382
BDG852,107.5352,-6.8578
BDG853,107.5038,-6.8587
BDG854,107.6561,-6.9679
BDG855,107.6694,-6.9505
BDG856,107.716,-6.9584
BDG857,107.6795,-6.9574
BDG858,107.6796,-6.9177
BDG859,107.6653,-6.9034
BDG860,107.6234,-6.8947
BDG861,107.627,-6.964
BDG862,107.6786,-6.9348
BDG863,107.6292,-6.981
BDG865,107.6249,-6.905
BDG866,107.602,-6.876
BDG867,107.6265,-6.9283
BDG868,107.585,-6.9326
BDG869,107.6601,-6.9214
BDG870,107.6139,-6.8732
BDG872,107.636,-6.92734
BDG873,107.6425,-6.9136
BDG874,107.6692,-6.9233
BDG875,107.6283,-6.9
BDG876,107.6598,-6.9313
BDG884,107.5808,-6.8756
BDG885,107.6678,-7.2072
BDG886,107.46414,-6.74142
BDG887,107.8578,-7.0025
BDG888,107.6387,-6.9294
BDG889,107.6781,-7.0581
BDG891,107.61,-6.92
BDG892,107.39814,-7.14036
BDG894,107.5864,-6.8729
BDG895,107.6063,-6.8624
BDG896,107.6245,-6.9435
BDG897,107.675,-6.9411
BDG898,107.6112,-6.9061
BDG900,107.6175,-6.8055
BDG902,107.6342,-6.8119
BDG903,107.751,-6.9319
BDG905,107.5887,-6.8914
BDG907,107.649,-6.9296
BDG909,107.769,-6.95706
BDG912,107.6183,-6.9083
BDG913,107.5982,-6.8503
BDG914,107.5922,-6.8607
BDG916,107.65,-6.7979
BDG922,107.5687,-7.177
BDG923,107.4695,-6.8839
BDG924,107.4876,-6.8375
BDG925,107.6511,-6.9527
BDG926,107.6866,-6.9313
BDG928,107.5713,-7.0532
BDG932,107.6286,-6.8601
BDG934,107.6237,-6.9232
BDG936,107.856,-6.9695
BDG937,107.5843,-6.936
BDG938,107.6104,-6.91
BDG939,107.41539,-7.07432
BDG940,107.5709,-7.168
BDG941,107.556,-6.9589
BDG942,107.7914,-7.0565
BDG943,107.5618,-6.9484
BDG944,107.6047,-6.8708
BDG946,107.6134,-6.9181
BDG947,107.6347,-6.9078
BDG948,107.6693,-6.9624
BDG950,107.668,-6.9159
BDG951,107.5618,-6.9859
BDG952,107.5162,-6.854
BDG953,107.5809,-6.8655
BDG954,107.5721,-6.8596
BDG955,107.5933,-6.8682
BDG956,107.599,-6.892
BDG958,107.61,-6.9044
BDG960,107.6067,-6.8782
BDG962,107.5988,-7.0522
BDG963,107.6611,-6.9173
BDG964,107.62003,-6.90041
BDG965,107.6694,-6.9418
BDG968,107.5816,-6.8914
BDG970,107.6061,-6.8978
BDG971,107.636,-6.9739
BDG972,107.5922,-6.8922
BDG973,107.6083,-6.8819
BDG975,107.5935,-6.8169
BDG976,107.663,-6.94803
BDG979,107.5971,-6.9232
BDG980,107.6195,-6.886
BDG981,107.6099,-6.9309
BDG983,107.6048,-6.9651
BDG984,107.652,-6.9625
BDG985,107.6541,-6.9735
BDG986,107.6382,-6.9627
BDG987,107.7202,-6.9279
BDG988,107.6293,-6.8867
BDG989,107.64536,-6.88977
BDG990,107.6281,-6.8758
BDG992,107.5927,-6.9328
BDG995,107.82284,-7.05525
BDG996,107.3805,-6.8127
BDG997,107.738,-6.8983
BDG998,107.69304,-6.96043
BDK002,107.5978,-6.9451
BDK003,107.66883,-6.907451
BDK004,107.63058,-6.91023
BDK005,107.643475,-6.959703
BDK006,107.699014,-6.953885
BDK010,107.6318,-6.93203
BDK011,107.6827,-6.9162
BDK012,107.65938,-6.90413
BDK016,107.6471,-6.9343
BDK018,107.61392,-6.905
BDK021,107.5762,-6.874
BDK024,107.6334,-6.8759
BDK026,107.64235,-6.96124
BDK027,107.6211,-6.9461
BDK030,107.6543,-6.8992
BDK031,107.65605,-6.95889
BDK033,107.6303,-6.9247
BDK034,107.6066,-6.8672
BDK038,107.5779,-6.9354
BDK039,107.5917,-6.8777
BDK041,107.5996,-6.9005
BDK042,107.5741,-6.9392
BDK044,107.5961,-6.8687
BDK045,107.5709,-6.9263
BDK046,107.68497,-6.93713
BDK049,107.5895,-6.9191
BDK050,107.604631,-6.917612
BDK052,107.57207,-6.90356
BDK063,107.601,-6.9481
BDK064,107.58422,-6.88702
BDK068,107.60442,-6.90073
BDK069,107.6954,-6.9129
BDK071,107.641246,-6.946315
BDK072,107.6913,-6.9021
BDK073,107.5626,-6.9397
BDK077,107.6585,-6.8984
BDK078,107.6362,-6.9382
BDK082,107.614053,-6.889075
BDK087,107.5784,-6.9435
BDK097,107.6094,-6.9226
BDK099,107.6212,-6.9326
BDK100,107.6006,-6.9091
BDK101,107.616,-6.9089
BDK102,107.6192,-6.8929
BDK103,107.603,-6.9352
BDK107,107.6027,-6.9123
BDK110,107.61396,-6.91066
BDK111,107.6346,-6.8926
